klm;woj;wojewodztwo;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
1;10;łódzkie;12;7;2;1;1;1;1;38;2;5;1;3;1 038,08;982,48
1;10;łódzkie;11;1;2;1;1;1;1;36;1;3;4;1;3 088,88;1 153,93
1;10;łódzkie;6;7;2;1;1;1;2;49;2;4;3;3;1 351,21;830,97
1;10;łódzkie;8;4;2;1;1;1;1;49;2;3;3;4;2 615,50;2 871,60
1;10;łódzkie;12;6;2;1;1;1;1;54;3;3;3;2;1 707,04;1 631,01
1;10;łódzkie;1;5;2;1;1;1;1;43;2;5;2;2;1 566,00;1 539,76
1;10;łódzkie;2;5;2;1;1;1;1;43;2;3;2;3;1 832,71;1 786,48
1;10;łódzkie;11;5;2;1;1;1;1;32;1;3;3;1;1 449,97;1 415,46
1;10;łódzkie;2;7;2;1;1;1;1;43;2;4;2;3;1 890,85;1 707,01
1;10;łódzkie;11;6;2;1;1;1;1;32;1;4;3;1;1 140,15;839,89
1;10;łódzkie;1;1;2;1;1;1;1;54;3;3;3;2;2 940,02;3 798,29
1;10;łódzkie;1;5;2;1;1;1;1;37;2;3;3;2;2 379,57;2 210,24
1;10;łódzkie;1;5;2;1;1;1;1;54;3;3;4;2;2 768,93;2 334,60
1;10;łódzkie;2;1;2;1;1;1;1;43;2;3;4;3;2 583,77;2 464,06
1;10;łódzkie;11;5;2;1;1;1;1;37;2;5;2;1;1 645,55;2 519,40
1;10;łódzkie;3;1;2;1;1;1;1;43;2;4;2;4;1 839,26;1 395,33
1;10;łódzkie;12;1;2;1;1;1;1;43;2;4;2;2;1 311,51;1 215,23
1;10;łódzkie;1;5;2;1;1;1;1;35;1;3;3;2;2 510,20;2 122,13
1;10;łódzkie;3;1;2;1;1;1;1;60;3;3;4;4;3 452,25;3 030,55
1;10;łódzkie;11;5;2;1;1;1;1;38;1;3;3;1;893,97;817,47
1;10;łódzkie;1;5;2;1;1;1;1;55;3;3;3;2;1 858,45;1 557,26
1;10;łódzkie;1;5;2;1;1;1;1;43;2;3;2;2;2 192,15;2 071,65
1;10;łódzkie;11;5;2;1;1;1;1;40;2;4;3;1;3 054,55;2 708,10
1;10;łódzkie;11;6;2;1;1;1;1;31;1;3;3;1;1 820,76;1 853,00
1;10;łódzkie;11;7;2;1;1;1;1;28;1;3;4;1;2 448,38;2 713,16
1;10;łódzkie;11;7;2;1;1;1;2;31;2;3;4;1;2 009,77;2 074,62
1;10;łódzkie;12;6;2;1;1;1;1;40;2;4;2;3;2 831,08;2 864,34
1;10;łódzkie;1;1;2;1;1;1;1;43;2;3;4;2;3 920,88;2 145,67
1;10;łódzkie;12;5;2;1;1;1;1;31;1;3;2;2;1 758,20;1 788,52
1;10;łódzkie;6;7;2;1;1;1;2;32;1;5;1;2;1 120,00;1 298,76
1;10;łódzkie;11;5;2;1;1;3;1;70;2;3;4;1;1 362,00;932,12
1;10;łódzkie;1;1;2;1;1;4;2;25;1;4;3;2;1 658,00;1 201,15
1;10;łódzkie;2;1;2;1;1;4;1;28;1;5;1;3;799,7;724,49
1;10;łódzkie;4;6;2;1;1;3;1;62;2;5;1;5;857,4;790,99
1;10;łódzkie;11;1;2;1;1;2;1;43;2;4;2;1;194;1 258,41
1;10;łódzkie;1;6;2;1;2;4;1;39;1;3;2;2;987,59;1 262,09
1;10;łódzkie;12;5;1;1;1;3;1;58;2;4;1;5;2 339,02;1 660,63
1;10;łódzkie;8;1;2;1;1;2;1;42;2;5;1;5;2 776,00;1 733,28
1;10;łódzkie;2;7;2;1;3;3;1;17;1;5;1;3;1 313,64;883,89
1;10;łódzkie;8;1;2;1;1;4;1;40;1;4;2;5;2 663,62;2 595,48
1;10;łódzkie;1;6;2;1;1;4;1;37;1;5;1;2;1 305,66;1 010,73
1;10;łódzkie;11;5;2;1;1;4;1;54;2;3;3;1;1 144,30;751,64
1;10;łódzkie;12;1;2;1;1;4;1;52;1;2;3;2;934,3;3 073,94
1;10;łódzkie;1;5;2;1;2;4;2;70;2;5;1;2;959,45;581,12
1;10;łódzkie;1;1;2;1;1;4;1;37;1;3;2;2;1 281,58;1 292,95
1;10;łódzkie;11;7;2;1;1;3;2;35;1;5;2;1;536,75;439,09
1;10;łódzkie;6;7;2;1;3;3;2;51;2;5;1;4;1 284,39;978,91
1;10;łódzkie;2;6;2;1;1;3;1;42;1;5;1;3;824,3;812,01
1;10;łódzkie;11;7;2;1;1;3;2;26;1;5;1;1;1 195,52;956,58
1;10;łódzkie;11;1;2;1;1;3;2;34;1;4;3;1;1 080,00;1 093,38
1;10;łódzkie;3;1;2;1;2;4;1;33;1;3;2;4;1 720,20;1 665,70
1;10;łódzkie;2;1;2;1;1;3;2;16;1;5;1;3;1 560,27;1 085,40
1;10;łódzkie;12;6;2;1;2;4;1;44;1;4;2;2;1 740,90;1 796,03
1;10;łódzkie;6;6;2;1;2;4;1;26;1;5;1;2;2 188,08;1 529,75
1;10;łódzkie;3;1;2;1;1;1;1;51;2;3;3;4;1 772,50;1 461,94
1;10;łódzkie;6;1;2;1;1;1;1;51;2;4;3;2;39;1 897,37
1;10;łódzkie;1;4;2;1;1;1;1;52;2;2;4;2;3 971,50;3 179,11
1;10;łódzkie;12;1;2;1;1;1;1;68;3;4;2;3;1 940,00;2 082,24
1;10;łódzkie;2;1;2;1;1;1;1;51;2;3;3;3;2 246,00;1 863,15
1;10;łódzkie;12;1;2;1;1;1;1;79;4;3;3;3;1 845,30;1 736,05
1;10;łódzkie;2;4;2;1;1;1;1;63;3;1;5;3;2 459,18;2 488,87
1;10;łódzkie;2;1;2;1;1;1;1;63;3;2;4;3;2 320,78;3 056,71
1;10;łódzkie;2;1;2;1;1;1;1;51;2;3;3;3;2 500,75;5 466,61
1;10;łódzkie;4;1;2;1;1;1;1;61;3;3;2;5;2 572,00;2 255,40
1;10;łódzkie;2;1;2;1;1;2;1;52;2;3;3;3;4 161,00;4 756,11
1;10;łódzkie;12;5;2;1;1;1;2;50;2;5;1;2;736,34;1 147,29
1;10;łódzkie;2;6;2;1;1;1;1;61;3;3;3;3;2 345,12;4 626,27
1;10;łódzkie;1;1;2;1;1;1;1;53;2;2;3;2;2 917,00;2 933,56
1;10;łódzkie;2;1;2;1;1;1;1;51;2;2;5;3;5 612,64;4 063,46
1;10;łódzkie;6;4;2;1;1;1;1;62;3;3;2;2;2 846,62;2 353,18
1;10;łódzkie;3;1;2;1;1;1;1;75;4;2;4;4;3 943,48;6 637,47
1;10;łódzkie;2;7;2;1;1;1;1;58;2;5;1;3;1 610,90;1 908,28
1;10;łódzkie;12;1;2;1;1;1;1;67;3;2;3;3;3 256,00;2 376,83
1;10;łódzkie;2;1;2;1;1;1;1;63;3;2;4;3;4 579,10;4 919,57
1;10;łódzkie;3;1;2;1;1;1;1;74;3;3;3;4;2 700,66;3 232,21
1;10;łódzkie;11;5;2;1;1;1;1;50;2;3;1;1;943,29;1 031,12
1;10;łódzkie;12;1;2;1;1;1;1;51;2;3;3;3;3 204,92;2 744,55
1;10;łódzkie;2;6;2;1;1;1;1;61;3;5;1;3;947,99;1 780,63
1;10;łódzkie;11;1;2;1;1;1;1;37;1;2;4;1;2 513,00;1 544,08
1;10;łódzkie;2;1;2;1;1;1;1;50;2;4;1;3;2 260,80;2 222,57
1;10;łódzkie;11;5;2;1;1;1;1;63;3;5;1;1;1 027,21;987,95
1;10;łódzkie;2;7;2;1;1;1;1;48;2;4;3;3;1 919,00;2 037,71
1;10;łódzkie;3;1;2;1;1;1;1;46;2;4;3;4;1 949,87;3 639,28
1;10;łódzkie;12;5;2;1;1;1;1;53;2;2;5;2;5 217,38;4 220,67
1;10;łódzkie;1;1;2;1;1;1;1;35;1;2;4;2;3 068,75;1 760,64
1;10;łódzkie;1;1;2;1;1;1;1;36;1;3;3;2;4 834,50;1 241,58
1;10;łódzkie;12;1;2;1;1;1;1;50;2;3;3;3;3 844,00;2 608,86
1;10;łódzkie;12;1;2;1;1;1;1;49;2;4;2;2;1 343,16;1 068,76
1;10;łódzkie;11;5;2;1;1;1;1;50;2;3;2;1;1 290,00;1 083,22
1;10;łódzkie;12;5;2;1;1;1;1;52;2;3;2;4;2 544,08;2 447,98
1;10;łódzkie;1;1;2;1;1;1;1;51;2;3;3;2;1 982,01;1 579,38
1;10;łódzkie;2;1;2;1;1;1;1;48;2;3;4;3;3 340,00;2 322,52
1;10;łódzkie;1;5;2;1;1;1;1;48;2;3;2;2;2 176,26;1 738,09
1;10;łódzkie;2;1;2;1;1;1;1;48;2;3;4;3;2 087,35;1 980,17
1;10;łódzkie;11;7;2;1;1;1;1;48;2;5;1;1;594,28;590,75
1;10;łódzkie;1;5;2;1;1;1;1;50;2;3;4;2;1 788,25;1 546,17
1;10;łódzkie;11;7;2;1;1;1;1;35;1;3;1;1;526;612,73
1;10;łódzkie;11;5;2;1;1;1;1;37;1;5;2;1;1 354,88;1 852,45
1;10;łódzkie;1;7;2;1;1;1;1;50;2;3;3;2;1 912,09;1 454,39
1;10;łódzkie;12;1;2;1;1;1;1;55;3;3;3;3;3 314,42;1 651,29
1;10;łódzkie;3;4;2;1;1;1;1;37;1;4;1;4;1 830,00;1 722,42
1;10;łódzkie;6;1;2;1;1;1;1;46;2;4;1;2;1 492,00;947,41
1;10;łódzkie;12;1;2;1;1;1;1;51;2;4;1;3;4 253,00;2 681,89
1;10;łódzkie;12;5;2;1;1;1;2;50;2;3;2;2;1 136,42;1 175,57
1;10;łódzkie;1;6;2;1;1;1;1;30;1;3;3;2;2 232,13;1 820,45
1;10;łódzkie;6;1;2;1;1;1;1;62;3;4;2;2;1 727,30;1 799,96
1;10;łódzkie;6;6;2;1;1;1;1;62;3;4;2;2;1 688,78;1 300,04
1;10;łódzkie;1;5;2;1;1;1;1;51;2;3;4;2;2 492,11;3 332,11
1;10;łódzkie;11;6;2;1;1;1;1;64;3;3;3;1;1 908,90;2 611,31
1;10;łódzkie;2;6;2;1;1;1;1;62;3;3;2;3;829,76;880,38
1;10;łódzkie;7;7;2;1;1;1;2;57;2;3;3;2;1 190,00;983,85
1;10;łódzkie;2;1;2;1;1;1;1;62;3;3;3;3;2 258,30;2 362,16
1;10;łódzkie;2;1;2;1;1;1;1;67;3;2;3;3;5 885,71;3 350,94
1;10;łódzkie;11;5;2;1;1;1;1;62;3;5;1;1;854,56;1 065,26
1;10;łódzkie;1;1;2;1;1;1;1;62;3;4;2;2;1 410,00;1 788,45
1;10;łódzkie;9;1;2;1;1;1;1;61;3;3;2;3;3 227,30;2 803,06
1;10;łódzkie;3;1;2;1;1;1;1;53;2;3;3;4;2 778,00;2 424,63
1;10;łódzkie;11;5;2;1;1;1;1;62;3;2;4;1;2 253,47;2 331,14
1;10;łódzkie;8;1;2;1;1;1;1;67;3;3;4;4;3 820,00;2 116,68
1;10;łódzkie;1;5;2;1;1;1;1;52;2;3;3;2;1 705,67;1 008,64
1;10;łódzkie;11;1;2;1;1;1;1;63;3;3;3;1;3 102,80;2 539,25
1;10;łódzkie;3;4;2;1;1;1;2;50;2;3;3;4;3 285,00;3 069,74
1;10;łódzkie;12;1;2;1;1;1;1;62;3;3;3;2;2 219,42;1 810,95
1;10;łódzkie;6;5;2;1;1;1;1;54;2;3;3;2;1 298,93;1 390,26
1;10;łódzkie;12;1;2;1;1;1;1;52;2;5;1;3;2 449,89;2 388,60
1;10;łódzkie;2;1;2;1;1;1;1;64;3;2;4;3;4 826,00;5 757,52
1;10;łódzkie;12;1;2;1;1;1;2;46;2;3;1;3;1 734,57;939,09
1;10;łódzkie;6;5;2;1;1;1;1;44;2;4;3;2;1 420,28;992,17
1;10;łódzkie;1;1;2;1;1;1;1;46;2;2;3;2;2 523,16;2 096,89
1;10;łódzkie;12;1;2;1;1;1;1;46;2;4;1;2;1 986,51;1 776,89
1;10;łódzkie;12;1;2;1;1;1;1;46;2;3;3;3;4 100,00;6 364,58
1;10;łódzkie;2;1;2;1;1;1;1;46;2;5;2;3;2 369,02;2 172,46
1;10;łódzkie;3;4;2;1;1;1;2;46;2;3;3;4;1 921,00;1 755,20
1;10;łódzkie;12;1;2;1;1;1;2;46;2;4;1;4;1 954,00;1 806,04
1;10;łódzkie;1;7;2;1;1;1;1;46;2;3;1;2;1 060,00;992,38
1;10;łódzkie;12;5;2;1;1;1;1;46;2;4;3;2;1 522,42;1 124,60
1;10;łódzkie;12;5;2;1;1;1;1;46;2;5;2;3;1 880,26;1 343,28
1;10;łódzkie;1;4;2;1;1;1;1;32;2;3;3;2;1 385,92;1 540,66
1;10;łódzkie;2;1;2;1;1;1;1;25;1;2;6;3;1 610,00;3 092,47
1;10;łódzkie;1;1;2;1;1;1;1;46;2;2;4;2;3 416,98;4 532,57
1;10;łódzkie;8;1;2;1;1;1;1;46;2;3;3;5;3 092,50;2 710,54
1;10;łódzkie;11;5;2;1;1;1;1;35;1;3;3;1;1 206,60;1 065,98
1;10;łódzkie;11;6;2;1;1;1;1;35;1;3;1;1;1 162,41;869,36
1;10;łódzkie;12;1;2;1;1;1;1;46;2;3;3;2;2 146,30;1 359,22
1;10;łódzkie;2;1;2;1;1;1;1;46;2;5;2;3;1 758,34;1 945,53
1;10;łódzkie;1;5;2;1;1;1;1;46;2;5;1;2;1 521,30;1 374,24
1;10;łódzkie;2;1;2;1;1;1;1;46;2;2;5;3;3 688,70;2 235,98
1;10;łódzkie;1;5;2;1;1;1;1;46;2;3;2;2;1 714,24;1 760,19
1;10;łódzkie;12;1;2;1;1;1;1;46;2;4;2;3;4 532,00;3 012,36
1;10;łódzkie;11;7;2;1;1;1;1;46;2;3;1;1;1 136,00;1 200,80
1;10;łódzkie;12;1;2;1;1;1;1;49;2;3;4;2;1 870,90;2 445,75
1;12;małopolskie;11;5;2;1;1;1;1;33;1;3;2;1;753,75;627,58
1;12;małopolskie;2;4;2;1;1;1;1;45;2;3;3;3;4 812,95;5 878,76
1;12;małopolskie;11;7;2;1;1;1;1;19;1;4;2;1;1 160,00;1 236,98
1;12;małopolskie;10;5;2;1;1;1;1;46;2;3;3;3;1 808,40;1 660,88
1;12;małopolskie;11;5;2;1;1;1;1;37;1;4;3;1;1 056,40;896,72
1;12;małopolskie;11;5;2;1;1;1;1;48;2;4;2;1;1 192,26;1 362,31
1;12;małopolskie;10;6;2;1;1;1;1;42;2;4;3;2;1 424,90;1 302,28
1;12;małopolskie;10;5;2;1;1;1;1;40;2;3;3;3;3 380,82;2 341,91
1;12;małopolskie;11;1;2;1;1;1;1;51;2;3;2;1;1 136,00;1 111,24
1;12;małopolskie;1;5;2;1;1;1;1;46;2;3;3;2;1 913,00;2 283,61
1;12;małopolskie;4;1;2;1;1;1;1;36;2;3;3;5;4 300,00;2 132,16
1;12;małopolskie;1;1;2;1;1;1;1;54;3;2;4;2;3 385,00;3 331,13
1;12;małopolskie;4;1;2;1;1;1;1;60;3;3;3;5;3 074,15;2 533,30
1;12;małopolskie;3;1;2;1;1;1;1;48;2;3;3;4;2 141,00;1 867,02
1;12;małopolskie;11;1;2;1;1;1;1;30;1;4;1;1;1 122,16;1 009,17
1;12;małopolskie;11;5;1;1;1;2;1;36;1;2;4;1;1 171,00;1 319,30
1;12;małopolskie;11;6;2;1;1;2;1;48;2;3;3;1;1 532,23;1 326,82
1;12;małopolskie;3;1;2;1;1;1;1;36;2;2;4;4;4 526,60;3 194,34
1;12;małopolskie;3;1;2;1;1;1;1;47;2;3;3;4;2 050,00;1 855,26
1;12;małopolskie;11;5;2;1;1;1;1;35;1;5;1;1;842,42;1 184,92
1;12;małopolskie;2;4;2;1;1;1;1;42;2;3;3;3;600;1 772,39
1;12;małopolskie;12;1;2;1;1;1;1;52;2;3;3;2;1 900,00;2 196,89
1;12;małopolskie;5;6;1;1;1;1;1;32;1;5;1;6;1 821,00;1 713,85
1;12;małopolskie;10;5;2;1;1;1;2;48;2;5;1;3;924,6;1 283,15
1;12;małopolskie;6;1;2;1;1;1;1;52;2;3;3;2;1 390,00;3 360,06
1;12;małopolskie;6;1;2;1;1;1;1;40;2;3;3;2;1 114,60;1 681,18
1;12;małopolskie;1;5;2;1;1;1;1;33;2;4;2;2;1 197,79;1 126,35
1;12;małopolskie;3;1;2;1;1;1;1;42;2;3;4;4;2 862,00;1 842,86
1;12;małopolskie;11;5;2;1;1;1;1;35;1;4;1;1;747,31;848,06
1;12;małopolskie;3;1;2;1;1;1;1;35;2;4;2;4;1 852,48;1 598,69
1;12;małopolskie;2;1;2;1;1;1;1;64;3;3;3;3;2 270,20;2 572,80
1;12;małopolskie;11;5;2;1;1;1;1;53;2;2;5;1;1 638,78;2 252,05
1;12;małopolskie;2;6;2;1;1;1;1;64;3;4;2;3;1 937,52;2 015,56
1;12;małopolskie;1;5;2;1;1;1;1;47;2;3;2;2;1 546,53;1 669,66
1;12;małopolskie;3;7;2;1;1;2;1;36;2;5;1;4;407,5;814,1
1;12;małopolskie;4;1;2;1;1;1;1;62;3;4;2;5;1 728,51;2 754,07
1;12;małopolskie;12;6;1;1;1;1;1;48;2;3;3;3;2 412,41;2 588,68
1;12;małopolskie;1;1;2;1;1;1;1;48;2;2;4;2;2 700,00;2 309,58
1;12;małopolskie;12;5;2;1;1;1;1;48;2;3;3;3;2 584,90;2 437,62
1;12;małopolskie;2;1;2;1;1;1;1;36;1;3;3;3;2 070,30;2 533,87
1;12;małopolskie;11;5;2;1;1;1;1;36;1;3;2;1;906,92;2 667,43
1;12;małopolskie;1;1;2;1;1;1;2;30;1;3;3;2;2 171,44;2 954,92
1;12;małopolskie;11;5;2;1;1;1;1;32;1;5;1;1;919,2;801,51
1;12;małopolskie;2;5;2;1;1;1;2;35;1;4;1;3;1 446,70;1 229,74
1;12;małopolskie;8;1;2;1;1;1;1;53;2;4;1;6;2 150,00;1 636,18
1;12;małopolskie;6;1;2;1;1;1;1;45;2;4;1;4;1 303,00;1 620,44
1;12;małopolskie;9;2;1;1;1;1;1;52;2;4;3;3;3 095,92;2 835,71
1;12;małopolskie;4;1;2;1;1;1;1;48;2;3;3;5;2 743,40;3 257,67
1;12;małopolskie;3;1;2;1;1;1;1;52;2;3;4;4;2 625,00;2 497,04
1;12;małopolskie;8;1;2;1;1;1;1;65;3;4;1;4;1 743,31;2 566,36
1;12;małopolskie;6;7;2;1;1;1;1;28;1;5;1;2;692,11;723,82
1;12;małopolskie;8;1;2;1;1;1;1;49;2;3;3;4;4 278,50;2 542,84
1;12;małopolskie;2;1;2;1;1;1;1;28;1;3;3;3;3 164,72;1 608,39
1;12;małopolskie;11;1;2;1;1;1;1;28;1;2;3;1;1 455,82;1 116,04
1;12;małopolskie;10;1;2;1;1;1;1;55;2;3;3;2;5 225,43;9 295,60
1;12;małopolskie;11;1;2;1;1;1;1;47;2;4;3;1;983,9;1 090,79
1;12;małopolskie;2;7;2;1;1;1;1;33;1;5;1;3;1 639,62;1 347,14
1;12;małopolskie;8;1;2;1;1;1;1;49;2;3;2;4;2 210,06;3 033,39
1;12;małopolskie;2;1;1;1;1;1;1;33;1;3;3;3;1 711,27;1 388,46
1;12;małopolskie;5;1;2;1;1;1;1;47;2;5;1;6;2 734,32;3 557,16
1;12;małopolskie;3;1;2;1;1;1;1;52;2;3;3;4;3 983,41;3 099,13
1;12;małopolskie;11;1;2;1;1;1;1;29;1;3;2;1;989,5;1 267,76
1;12;małopolskie;3;4;2;1;1;1;1;75;4;3;4;4;4 539,57;5 870,70
1;12;małopolskie;12;1;2;1;1;1;1;33;1;3;3;3;3 071,51;2 561,40
1;12;małopolskie;2;1;2;1;1;1;1;33;1;2;4;3;3 640,36;4 092,20
1;12;małopolskie;1;4;2;1;1;1;1;53;3;3;3;2;3 149,28;4 421,75
1;12;małopolskie;6;1;2;1;1;1;1;28;1;4;2;2;1 838,80;1 971,86
1;12;małopolskie;1;1;2;1;1;1;1;65;3;3;2;2;1 648,26;1 161,05
1;12;małopolskie;11;7;2;1;1;1;2;28;1;5;1;1;0;368,02
1;12;małopolskie;1;7;2;1;1;1;1;32;1;2;4;2;3 310,40;1 908,35
1;12;małopolskie;8;1;2;1;1;1;1;50;2;3;2;5;3 238,08;2 996,47
1;12;małopolskie;3;1;2;1;1;1;1;33;1;5;1;4;1 503,62;1 326,78
1;12;małopolskie;2;1;2;1;1;1;1;33;1;3;2;3;1 539,60;1 712,45
1;12;małopolskie;6;6;1;1;1;1;1;49;3;3;3;2;2 689,30;2 442,16
1;12;małopolskie;10;6;2;1;1;1;1;38;2;3;2;3;1 867,78;1 343,26
1;12;małopolskie;1;5;2;1;1;1;1;47;3;3;4;2;2 924,08;2 445,81
1;12;małopolskie;1;5;2;1;1;1;1;56;4;3;3;2;2 985,29;4 341,99
1;12;małopolskie;12;6;2;1;1;1;1;57;4;3;2;3;2 062,44;2 607,54
1;12;małopolskie;12;1;2;1;1;1;1;48;3;3;3;2;2 649,47;3 219,04
1;12;małopolskie;1;5;2;1;1;1;1;49;3;3;3;2;1 802,25;1 809,25
1;12;małopolskie;1;1;2;1;1;1;1;29;1;2;5;2;3 520,00;2 749,07
1;12;małopolskie;1;4;2;1;1;1;1;47;3;3;4;2;3 326,00;3 167,52
1;12;małopolskie;1;1;2;1;1;1;1;29;1;3;4;2;2 250,73;2 276,55
1;12;małopolskie;12;1;2;1;1;1;1;28;2;2;4;4;5 325,40;4 434,06
1;12;małopolskie;3;1;2;1;1;1;1;20;1;2;4;4;4 357,00;9 694,11
1;12;małopolskie;1;6;2;1;1;1;1;56;4;4;2;2;1 857,56;2 382,00
1;12;małopolskie;10;6;2;1;1;1;1;47;3;5;1;3;1 876,17;2 330,95
1;12;małopolskie;12;6;2;1;1;1;1;48;3;4;1;3;2 367,30;2 764,96
1;12;małopolskie;12;6;2;1;1;1;1;57;4;2;3;2;3 199,99;3 743,28
1;12;małopolskie;1;5;2;1;1;1;1;57;4;4;2;2;1 879,38;1 705,72
1;12;małopolskie;8;1;2;1;1;1;1;49;3;3;2;5;5 215,11;5 493,59
1;12;małopolskie;1;7;2;1;1;1;1;48;3;3;3;2;1 981,60;2 775,72
1;12;małopolskie;12;5;2;1;1;1;1;38;2;4;2;3;2 862,07;3 190,84
1;12;małopolskie;12;1;2;1;1;1;1;48;3;3;3;3;3 071,17;3 083,16
1;12;małopolskie;11;1;2;1;1;1;1;59;4;2;4;1;2 061,60;1 183,85
1;12;małopolskie;11;1;2;1;1;1;2;48;3;2;4;1;1 568,30;11 485,77
1;12;małopolskie;8;1;2;1;1;1;1;49;3;2;3;5;5 761,39;3 486,93
1;12;małopolskie;3;4;2;1;1;1;1;49;3;4;2;4;1 440,00;1 634,49
1;12;małopolskie;2;1;2;1;1;1;1;46;2;3;4;3;1 558,10;1 272,76
1;12;małopolskie;11;1;2;1;1;1;1;46;2;3;3;1;1 600,00;1 026,97
1;12;małopolskie;12;7;2;1;1;1;1;38;2;4;2;2;981,6;832,8
1;12;małopolskie;3;1;2;1;1;1;1;38;2;2;5;4;3 400,00;3 682,70
1;12;małopolskie;11;5;2;1;1;1;1;46;2;3;3;1;1 083,80;1 214,17
1;12;małopolskie;1;5;2;1;1;1;1;46;2;2;3;2;3 105,91;2 392,36
1;12;małopolskie;3;1;2;1;1;1;1;38;2;3;3;4;1 409,40;1 686,84
1;12;małopolskie;1;5;2;1;1;1;1;43;2;2;4;2;2 437,53;2 633,05
1;12;małopolskie;6;1;2;1;1;1;1;37;2;3;4;2;1 650,00;4 159,40
1;12;małopolskie;12;5;2;1;1;1;1;46;3;3;3;3;2 395,30;2 114,01
1;12;małopolskie;12;7;2;1;1;1;1;36;2;3;2;3;1 763,00;1 081,77
1;12;małopolskie;2;1;2;1;1;1;1;38;2;3;4;3;2 650,00;1 703,75
1;12;małopolskie;11;5;2;1;1;1;1;38;2;3;2;1;1 595,60;1 689,15
1;12;małopolskie;12;5;2;1;1;1;1;38;2;3;3;3;2 327,09;1 813,16
1;12;małopolskie;12;1;2;1;1;1;1;47;3;3;3;4;3 534,90;2 401,22
1;12;małopolskie;2;1;2;1;1;1;1;45;2;2;4;3;2 320,00;2 867,56
1;12;małopolskie;11;5;2;1;1;1;1;28;1;3;3;1;929,44;869,19
1;12;małopolskie;2;7;2;1;1;1;1;45;3;3;3;3;1 079,92;885,78
1;12;małopolskie;2;6;2;1;1;1;1;28;2;3;3;3;1 121,80;1 049,43
1;12;małopolskie;11;5;2;1;1;1;1;20;1;3;3;1;635,26;411,63
1;12;małopolskie;2;1;2;1;1;1;1;49;3;4;3;3;4 760,00;3 068,71
1;12;małopolskie;11;5;2;1;1;1;1;43;2;3;3;1;1 337,76;1 365,90
1;12;małopolskie;11;6;2;1;1;1;1;38;1;4;2;1;852,63;833,57
1;12;małopolskie;1;5;2;1;1;1;1;45;2;3;3;2;3 789,49;3 854,70
1;12;małopolskie;2;1;2;1;1;1;1;46;2;3;3;3;2 290,00;1 852,16
1;12;małopolskie;1;5;1;3;1;2;1;60;1;4;3;2;1 612,80;1 080,72
1;12;małopolskie;8;2;1;3;1;2;1;200;5;3;2;6;6 959,00;2 451,08
1;12;małopolskie;12;2;1;3;1;2;2;120;4;5;1;6;1 841,00;967,37
1;12;małopolskie;2;7;2;3;1;2;1;80;3;3;3;3;2 464,49;1 921,28
1;12;małopolskie;4;2;1;3;1;2;1;100;4;2;4;5;6 137,00;6 689,11
1;12;małopolskie;8;2;1;3;1;2;1;90;3;3;3;4;2 303,25;2 967,04
1;12;małopolskie;6;1;2;3;1;2;1;100;4;3;3;2;1 557,00;1 593,19
1;12;małopolskie;1;2;1;3;1;2;1;100;4;3;3;2;1 414,90;1 863,05
1;12;małopolskie;3;1;2;3;1;2;1;220;5;3;3;4;2 200,00;1 971,75
1;12;małopolskie;8;4;2;3;2;2;1;60;3;3;3;5;2 190,00;2 355,14
1;12;małopolskie;12;5;1;3;1;2;1;75;3;3;3;7;4 334,00;2 981,86
1;12;małopolskie;3;1;2;3;1;2;1;42;2;3;2;4;1 637,60;1 369,29
1;12;małopolskie;8;1;1;3;1;2;1;60;2;3;3;5;2 344,70;1 676,97
1;12;małopolskie;4;4;1;3;1;2;1;90;3;3;2;5;1 127,80;3 159,19
1;12;małopolskie;2;5;1;3;1;2;1;80;3;3;2;3;1 690,88;2 161,41
1;12;małopolskie;12;5;1;3;1;2;1;100;3;3;2;6;2 645,70;1 959,47
1;12;małopolskie;3;2;1;3;1;2;1;110;3;3;3;4;1 683,50;1 986,23
1;12;małopolskie;3;2;1;3;1;2;1;60;2;3;1;4;1 748,30;3 402,88
1;12;małopolskie;8;6;1;3;1;2;1;80;3;4;3;4;2 019,71;3 176,22
1;12;małopolskie;12;4;1;3;1;2;1;100;3;3;3;2;2 903,20;3 472,34
1;12;małopolskie;3;1;2;3;1;2;1;50;2;2;2;4;1 830,60;897,55
1;12;małopolskie;1;1;1;3;1;2;1;60;2;2;3;2;3 712,00;2 771,53
1;12;małopolskie;12;5;2;1;1;1;1;64;3;4;2;5;1 855,03;1 159,22
1;12;małopolskie;3;1;2;2;1;1;1;60;3;2;3;4;5 069,50;9 944,45
1;12;małopolskie;1;1;2;1;1;1;1;37;1;3;3;2;1 818,00;1 264,60
1;12;małopolskie;8;1;2;1;1;1;1;60;3;3;3;4;4 244,81;2 719,28
1;12;małopolskie;11;7;2;1;1;2;1;28;1;3;3;1;895;446,42
1;12;małopolskie;11;7;2;1;1;2;1;28;1;3;2;1;1 325,00;928,15
1;12;małopolskie;12;4;2;1;1;1;1;65;3;3;3;3;4 341,30;2 899,01
1;12;małopolskie;2;1;1;3;1;2;1;100;3;2;4;3;4 965,27;3 558,95
1;12;małopolskie;11;1;2;1;1;1;1;38;1;3;3;1;800;1 358,48
1;12;małopolskie;12;6;2;3;2;3;2;50;2;4;1;2;529,12;576,51
